ZIPCODE,CITY,STATE,COUNTY,LATITUDE,LONGITUDE
77701,Beaumont,TX,Jefferson,30.0688,-94.1039
77702,Beaumont,TX,Jefferson,30.0871,-94.1254
77703,Beaumont,TX,Jefferson,30.1132,-94.1197
77704,Beaumont,TX,Jefferson,30.1236,-94.1539
77705,Beaumont,TX,Jefferson,30.0211,-94.1157
77706,Beaumont,TX,Jefferson,30.0948,-94.1648
77707,Beaumont,TX,Jefferson,30.0686,-94.1755
77708,Beaumont,TX,Jefferson,30.14,-94.1604
77709,Voth,TX,Jefferson,30.1764,-94.1877
77710,Beaumont,TX,Jefferson,29.8476,-94.1297
77713,Beaumont,TX,Jefferson,30.085,-94.2607
77720,Beaumont,TX,Jefferson,29.8476,-94.1297
77725,Beaumont,TX,Jefferson,29.8476,-94.1297
77726,Beaumont,TX,Jefferson,30.1118,-94.1901
78360,Guerra,TX,Jim Hogg,27.0713,-98.6863
78361,Hebbronville,TX,Jim Hogg,27.2997,-98.6829
78332,Alice,TX,Jim Wells,27.7432,-98.0836
78333,Alice,TX,Jim Wells,27.6595,-98.0123
78342,Ben Bolt,TX,Jim Wells,27.6595,-98.0123
78372,Orange Grove,TX,Jim Wells,27.9487,-97.9838
78375,Premont,TX,Jim Wells,27.3544,-98.133
78383,Sandia,TX,Jim Wells,28.025,-97.8705
76009,Alvarado,TX,Johnson,32.4395,-97.213
76028,Burleson,TX,Johnson,32.5316,-97.309
76031,Cleburne,TX,Johnson,32.3429,-97.398
76033,Cleburne,TX,Johnson,32.3509,-97.4103
76044,Godley,TX,Johnson,32.4282,-97.5349
76050,Grandview,TX,Johnson,32.2779,-97.2351
76058,Joshua,TX,Johnson,32.4663,-97.4011
76059,Keene,TX,Johnson,32.3937,-97.3287
76061,Lillian,TX,Johnson,32.5036,-97.1748
76084,Venus,TX,Johnson,32.433,-97.1087
76093,Rio Vista,TX,Johnson,32.2532,-97.3678
76097,Burleson,TX,Johnson,32.5244,-97.2609
79501,Anson,TX,Jones,32.7489,-99.8953
79503,Avoca,TX,Jones,32.8832,-99.6964
79520,Hamlin,TX,Jones,32.8799,-100.128
79525,Hawley,TX,Jones,32.6423,-99.9239
79533,Lueders,TX,Jones,32.8712,-99.5783
79553,Stamford,TX,Jones,32.9453,-99.7859
78111,Ecleto,TX,Karnes,28.9449,-97.8828
78113,Falls City,TX,Karnes,28.9814,-98.0156
78116,Gillett,TX,Karnes,29.0514,-97.8343
78117,Hobson,TX,Karnes,28.9445,-97.9707
78118,Karnes City,TX,Karnes,28.8828,-97.9071
78119,Kenedy,TX,Karnes,28.8046,-97.8456
78144,Panna Maria,TX,Karnes,28.9562,-97.8982
78151,Runge,TX,Karnes,28.8876,-97.7138
75114,Crandall,TX,Kaufman,32.5975,-96.4637
75118,Elmo,TX,Kaufman,32.5996,-96.3027
75126,Forney,TX,Kaufman,32.7491,-96.4598
75142,Kaufman,TX,Kaufman,32.546,-96.2852
75147,Mabank,TX,Kaufman,32.3685,-96.0685
75157,Rosser,TX,Kaufman,32.4554,-96.4395
75158,Scurry,TX,Kaufman,32.4818,-96.3925
75160,Terrell,TX,Kaufman,32.7515,-96.2831
75161,Terrell,TX,Kaufman,32.7332,-96.195
78004,Bergheim,TX,Kendall,29.8979,-98.5642
78006,Boerne,TX,Kendall,29.8931,-98.6857
78013,Comfort,TX,Kendall,29.9791,-98.8438
78027,Kendalia,TX,Kendall,29.9406,-98.5166
78074,Waring,TX,Kendall,29.9523,-98.7944
78338,Armstrong,TX,Kenedy,26.8698,-97.7698
78385,Sarita,TX,Kenedy,27.1496,-97.8576
79518,Girard,TX,Kent,33.3632,-100.6937
79528,Jayton,TX,Kent,33.2518,-100.5825
78010,Center Point,TX,Kerr,29.929,-99.0736
78024,Hunt,TX,Kerr,30.0027,-99.4823
78025,Ingram,TX,Kerr,30.0731,-99.269
78028,Kerrville,TX,Kerr,30.0416,-99.1408
78029,Kerrville,TX,Kerr,30.0332,-99.141
78058,Mountain Home,TX,Kerr,30.1725,-99.485
76849,Junction,TX,Kimble,30.4754,-99.7473
76854,London,TX,Kimble,30.5888,-99.5441
76874,Roosevelt,TX,Kimble,30.47,-100.0901
79232,Dumont,TX,King,33.7262,-100.6166
79236,Guthrie,TX,King,33.6845,-100.3359
78832,Brackettville,TX,Kinney,29.3096,-100.4155
78363,Kingsville,TX,Kleberg,27.4229,-97.8407
78364,Kingsville,TX,Kleberg,27.3442,-97.7115
78379,Riviera,TX,Kleberg,27.3217,-97.7787
76363,Goree,TX,Knox,33.4748,-99.5258
76371,Munday,TX,Knox,33.4561,-99.6326
79505,Benjamin,TX,Knox,33.5556,-99.8271
79529,Knox City,TX,Knox,33.4183,-99.8137
75411,Arthur City,TX,Lamar,33.8643,-95.6111
75416,Blossom,TX,Lamar,33.6945,-95.3823
75421,Brookston,TX,Lamar,33.6246,-95.6888
75425,Chicota,TX,Lamar,33.6597,-95.5829
75434,Cunningham,TX,Lamar,33.409,-95.3711
75435,Deport,TX,Lamar,33.5221,-95.3654
75460,Paris,TX,Lamar,33.6581,-95.5379
75461,Paris,TX,Lamar,33.6632,-95.4608
75462,Paris,TX,Lamar,33.6805,-95.4905
75468,Pattonville,TX,Lamar,33.5702,-95.3908
75470,Petty,TX,Lamar,33.6098,-95.7891
75473,Powderly,TX,Lamar,33.7779,-95.5307
75477,Roxton,TX,Lamar,33.5429,-95.7416
75486,Sumner,TX,Lamar,33.7589,-95.6807
79031,Earth,TX,Lamb,34.2415,-102.4213
79064,Olton,TX,Lamb,34.1844,-102.1414
79082,Springlake,TX,Lamb,34.2393,-102.309
79312,Amherst,TX,Lamb,33.9976,-102.4416
79326,Fieldton,TX,Lamb,34.053,-102.206
79339,Littlefield,TX,Lamb,33.9212,-102.3207
79369,Spade,TX,Lamb,33.9256,-102.1564
79371,Sudan,TX,Lamb,34.0697,-102.5255
76539,Kempner,TX,Lampasas,31.0731,-97.9721
76550,Lampasas,TX,Lampasas,31.068,-98.1834
76824,Bend,TX,Lampasas,31.1123,-98.4821
76853,Lometa,TX,Lampasas,31.2167,-98.4006
78001,Artesia Wells,TX,La Salle,28.2639,-99.2802
78014,Cotulla,TX,La Salle,28.4398,-99.2328
78019,Encinal,TX,La Salle,28.0405,-99.3563
78021,Fowlerton,TX,La Salle,28.4887,-98.8518
77964,Hallettsville,TX,Lavaca,29.4426,-96.9234
77975,Moulton,TX,Lavaca,29.57,-97.1031
77984,Shiner,TX,Lavaca,29.428,-97.164
77985,Speaks,TX,Lavaca,29.348,-96.9003
77986,Sublime,TX,Lavaca,29.4876,-96.7946
77987,Sweet Home,TX,Lavaca,29.348,-96.9003
77995,Yoakum,TX,Lavaca,29.284,-97.1306
77853,Dime Box,TX,Lee,30.3579,-96.8248
78942,Giddings,TX,Lee,30.1777,-96.9332
78947,Lexington,TX,Lee,30.4191,-97.0524
78948,Lincoln,TX,Lee,30.3177,-96.9702
75831,Buffalo,TX,Leon,31.4121,-95.9904
75833,Centerville,TX,Leon,31.272,-95.9213
75846,Jewett,TX,Leon,31.3739,-96.1918
75850,Leona,TX,Leon,31.1421,-95.9284
75855,Oakwood,TX,Leon,31.6023,-95.9022
77850,Concord,TX,Leon,31.3138,-95.9935
77855,Flynn,TX,Leon,31.1593,-96.1234
77865,Marquez,TX,Leon,31.2309,-96.2375
77871,Normangee,TX,Leon,31.0705,-96.125
77327,Cleveland,TX,Liberty,30.33,-95.0202
77328,Cleveland,TX,Liberty,30.1889,-94.8041
77368,Romayor,TX,Liberty,30.4359,-94.8222
77369,Rye,TX,Liberty,30.4596,-94.7436
77533,Daisetta,TX,Liberty,30.1104,-94.66
77535,Dayton,TX,Liberty,30.0102,-94.8787
77538,Devers,TX,Liberty,29.9978,-94.5746
77561,Hardin,TX,Liberty,30.151,-94.7338
77564,Hull,TX,Liberty,30.1334,-94.6604
77575,Liberty,TX,Liberty,30.0946,-94.7378
77582,Raywood,TX,Liberty,30.0542,-94.6764
76635,Coolidge,TX,Limestone,31.7438,-96.6577
76642,Groesbeck,TX,Limestone,31.5357,-96.5234
76653,Kosse,TX,Limestone,31.3147,-96.6195
76667,Mexia,TX,Limestone,31.6784,-96.4952
76678,Prairie Hill,TX,Limestone,31.6591,-96.8094
76686,Tehuacana,TX,Limestone,31.7504,-96.5416
76687,Thornton,TX,Limestone,31.4083,-96.5024
79005,Booker,TX,Lipscomb,36.4429,-100.5238
79024,Darrouzett,TX,Lipscomb,36.4453,-100.3254
79034,Follett,TX,Lipscomb,36.4309,-100.2068
79046,Higgins,TX,Lipscomb,36.1365,-100.0952
79056,Lipscomb,TX,Lipscomb,36.223,-100.2702
78022,George West,TX,Live Oak,28.3204,-98.1162
78060,Oakville,TX,Live Oak,28.4218,-98.0719
78071,Three Rivers,TX,Live Oak,28.4756,-98.1782
78075,Whitsett,TX,Live Oak,28.6373,-98.2565
78350,Dinero,TX,Live Oak,28.4218,-98.0719
76831,Castell,TX,Llano,30.7565,-98.9712
76885,Valley Spring,TX,Llano,30.866,-98.8357
78607,Bluffton,TX,Llano,30.8256,-98.515
78609,Buchanan Dam,TX,Llano,30.7538,-98.4295
78639,Kingsland,TX,Llano,30.6662,-98.4475
78643,Llano,TX,Llano,30.7151,-98.6109
78672,Tow,TX,Llano,30.8609,-98.4596
79754,Mentone,TX,Loving,31.7384,-103.5503
79329,Idalou,TX,Lubbock,33.6504,-101.6786
79350,New Deal,TX,Lubbock,33.7296,-101.8355
79363,Shallowater,TX,Lubbock,33.6919,-101.9836
79364,Slaton,TX,Lubbock,33.4629,-101.6732
79366,Ransom Canyon,TX,Lubbock,33.533,-101.6908
79382,Wolfforth,TX,Lubbock,33.5304,-102.0261
79401,Lubbock,TX,Lubbock,33.5865,-101.8606
79402,Lubbock,TX,Lubbock,33.5922,-101.8511
79403,Lubbock,TX,Lubbock,33.6196,-101.8098
79404,Lubbock,TX,Lubbock,33.526,-101.8333
79405,Lubbock,TX,Lubbock,33.571,-101.8507
79406,Lubbock,TX,Lubbock,33.5819,-101.8778
79407,Lubbock,TX,Lubbock,33.5684,-101.9423
79408,Lubbock,TX,Lubbock,33.5659,-101.9267
79409,Lubbock,TX,Lubbock,33.61,-101.8213
79410,Lubbock,TX,Lubbock,33.5693,-101.8904
79411,Lubbock,TX,Lubbock,33.5704,-101.8626
79412,Lubbock,TX,Lubbock,33.5463,-101.8577
79413,Lubbock,TX,Lubbock,33.5466,-101.8871
79414,Lubbock,TX,Lubbock,33.5497,-101.9187
79415,Lubbock,TX,Lubbock,33.6021,-101.876
79416,Lubbock,TX,Lubbock,33.5924,-101.9367
79423,Lubbock,TX,Lubbock,33.5146,-101.8795
79424,Lubbock,TX,Lubbock,33.5159,-101.9344
79430,Lubbock,TX,Lubbock,33.61,-101.8213
79452,Lubbock,TX,Lubbock,33.61,-101.8213
79453,Lubbock,TX,Lubbock,33.61,-101.8213
79457,Lubbock,TX,Lubbock,33.61,-101.8213
79464,Lubbock,TX,Lubbock,33.4896,-102.0109
79490,Lubbock,TX,Lubbock,33.61,-101.8213
79491,Lubbock,TX,Lubbock,33.61,-101.8213
79493,Lubbock,TX,Lubbock,33.61,-101.8213
79499,Lubbock,TX,Lubbock,33.61,-101.8213
79351,Odonnell,TX,Lynn,32.9773,-101.8271
79373,Tahoka,TX,Lynn,33.1988,-101.822
79381,Wilson,TX,Lynn,33.3299,-101.7122
79383,New Home,TX,Lynn,33.3451,-101.9203
76825,Brady,TX,McCulloch,31.1509,-99.3372
76836,Doole,TX,McCulloch,31.2172,-99.3472
76852,Lohn,TX,McCulloch,31.3173,-99.3833
76858,Melvin,TX,McCulloch,31.1851,-99.5439
76867,Pear Valley,TX,McCulloch,31.2172,-99.3472
76872,Rochelle,TX,McCulloch,31.3,-99.1572
76887,Voca,TX,McCulloch,30.9959,-99.1682
76524,Eddy,TX,McLennan,31.3088,-97.2774
76557,Moody,TX,McLennan,31.2533,-97.41
76624,Axtell,TX,McLennan,31.661,-96.9882
76630,Bruceville,TX,McLennan,31.3267,-97.2342
76633,China Spring,TX,McLennan,31.6673,-97.3002
76638,Crawford,TX,McLennan,31.5598,-97.39
76640,Elm Mott,TX,McLennan,31.6725,-97.1138
76643,Hewitt,TX,McLennan,31.4582,-97.1966
76654,Leroy,TX,McLennan,31.5536,-97.2032
76655,Lorena,TX,McLennan,31.4093,-97.2302
76657,Mc Gregor,TX,McLennan,31.4431,-97.3943
76664,Mart,TX,McLennan,31.5458,-96.8381
76682,Riesel,TX,McLennan,31.5002,-96.9476
76684,Ross,TX,McLennan,31.7173,-97.1188
76691,West,TX,McLennan,31.7754,-97.1258
76701,Waco,TX,McLennan,31.5525,-97.1396
76702,Waco,TX,McLennan,31.5475,-97.1443
76703,Waco,TX,McLennan,31.5536,-97.2032
76704,Waco,TX,McLennan,31.5773,-97.1241
76705,Waco,TX,McLennan,31.6403,-97.0963
76706,Waco,TX,McLennan,31.5171,-97.1198
76707,Waco,TX,McLennan,31.5527,-97.1588
76708,Waco,TX,McLennan,31.5765,-97.1786
76710,Waco,TX,McLennan,31.535,-97.1899
76711,Waco,TX,McLennan,31.5175,-97.1547
76712,Woodway,TX,McLennan,31.5051,-97.2311
76714,Waco,TX,McLennan,31.5536,-97.2032
76715,Waco,TX,McLennan,31.5536,-97.2032
76716,Waco,TX,McLennan,31.5536,-97.2032
76795,Waco,TX,McLennan,31.5536,-97.2032
76797,Waco,TX,McLennan,31.5536,-97.2032
76798,Waco,TX,McLennan,31.547,-97.1203
76799,Waco,TX,McLennan,31.5411,-97.1615
78007,Calliham,TX,McMullen,28.4553,-98.4098
78072,Tilden,TX,McMullen,28.4198,-98.5693
75852,Midway,TX,Madison,30.9806,-95.7089
77864,Madisonville,TX,Madison,30.9533,-95.9091
77872,North Zulch,TX,Madison,30.9285,-96.0925
75564,Lodi,TX,Marion,32.8718,-94.2729
75657,Jefferson,TX,Marion,32.8059,-94.3655
79749,Lenorah,TX,Martin,32.2589,-101.8442
79782,Stanton,TX,Martin,32.14,-101.8099
79783,Tarzan,TX,Martin,32.3575,-101.9607
76820,Art,TX,Mason,30.7204,-99.1001
76842,Fredonia,TX,Mason,30.9214,-99.1216
76856,Mason,TX,Mason,30.7434,-99.2261
76869,Pontotoc,TX,Mason,30.8906,-99.0212
77404,Bay City,TX,Matagorda,28.7982,-95.6511
77414,Bay City,TX,Matagorda,28.8636,-95.9173
77415,Cedar Lane,TX,Matagorda,28.9235,-95.7247
77419,Blessing,TX,Matagorda,28.8649,-96.218
77428,Collegeport,TX,Matagorda,28.7175,-96.1434
77440,Elmaton,TX,Matagorda,28.876,-96.1434
77456,Markham,TX,Matagorda,28.9547,-96.0928
77457,Matagorda,TX,Matagorda,28.6496,-95.9623
77458,Midfield,TX,Matagorda,28.9362,-96.2265
77465,Palacios,TX,Matagorda,28.715,-96.2154
77468,Pledger,TX,Matagorda,29.1792,-95.8986
77482,Van Vleck,TX,Matagorda,29.016,-95.8905
77483,Wadsworth,TX,Matagorda,28.8259,-95.9046
78852,Eagle Pass,TX,Maverick,28.7028,-100.4818
78853,Eagle Pass,TX,Maverick,28.679,-100.4784
78860,El Indio,TX,Maverick,28.5331,-100.342
78877,Quemado,TX,Maverick,28.9256,-100.5912
78009,Castroville,TX,Medina,29.3553,-98.8824
78016,Devine,TX,Medina,29.1521,-98.909
78039,La Coste,TX,Medina,29.3082,-98.8125
78056,Mico,TX,Medina,29.591,-98.8821
78059,Natalia,TX,Medina,29.2117,-98.8552
78066,Rio Medina,TX,Medina,29.4612,-98.8694
78850,D Hanis,TX,Medina,29.3398,-99.2835
78861,Hondo,TX,Medina,29.3986,-99.1762
78886,Yancey,TX,Medina,29.1404,-99.1428
76841,Fort Mc Kavett,TX,Menard,30.829,-100.0809
76848,Hext,TX,Menard,30.8816,-99.554
76859,Menard,TX,Menard,30.9119,-99.7847
79701,Midland,TX,Midland,31.9896,-102.0626
79702,Midland,TX,Midland,31.9637,-102.0801
79703,Midland,TX,Midland,31.9721,-102.1369
79704,Midland,TX,Midland,31.8693,-102.0317
79705,Midland,TX,Midland,32.0295,-102.0915
79706,Midland,TX,Midland,31.8816,-102.0134
79707,Midland,TX,Midland,32.0199,-102.1476
79708,Midland,TX,Midland,31.8693,-102.0317
79710,Midland,TX,Midland,31.8693,-102.0317
79711,Midland,TX,Midland,31.8693,-102.0317
79712,Midland,TX,Midland,31.8693,-102.0317
76518,Buckholts,TX,Milam,30.8858,-97.1241
76519,Burlington,TX,Milam,30.9736,-96.9642
76520,Cameron,TX,Milam,30.8527,-96.9766
76523,Davilla,TX,Milam,30.7824,-97.298
76555,Maysfield,TX,Milam,30.7842,-96.9638
76556,Milano,TX,Milam,30.7304,-96.8807
76567,Rockdale,TX,Milam,30.6583,-97.0079
76577,Thorndale,TX,Milam,30.6082,-97.1764
77857,Gause,TX,Milam,30.7833,-96.7237
76844,Goldthwaite,TX,Mills,31.4458,-98.5744
76864,Mullin,TX,Mills,31.5748,-98.6635
76870,Priddy,TX,Mills,31.641,-98.5276
76880,Star,TX,Mills,31.4771,-98.6309
79512,Colorado City,TX,Mitchell,32.3987,-100.8609
79532,Loraine,TX,Mitchell,32.385,-100.7285
79565,Westbrook,TX,Mitchell,32.3627,-101.043
76230,Bowie,TX,Montague,33.5568,-97.8373
76239,Forestburg,TX,Montague,33.5398,-97.5848
76251,Montague,TX,Montague,33.6639,-97.7282
76255,Nocona,TX,Montague,33.7982,-97.727
76261,Ringgold,TX,Montague,33.8164,-97.944
76265,Saint Jo,TX,Montague,33.744,-97.5568
76270,Sunset,TX,Montague,33.4539,-97.7709
77301,Conroe,TX,Montgomery,30.3125,-95.4527
77302,Conroe,TX,Montgomery,30.2238,-95.3577
77303,Conroe,TX,Montgomery,30.3814,-95.3749
77304,Conroe,TX,Montgomery,30.3217,-95.5285
77305,Conroe,TX,Montgomery,30.2906,-95.3832
77306,Conroe,TX,Montgomery,30.2277,-95.2851
77316,Montgomery,TX,Montgomery,30.3587,-95.6857
77318,Willis,TX,Montgomery,30.4416,-95.5394
77333,Dobbin,TX,Montgomery,30.3365,-95.7723
77353,Magnolia,TX,Montgomery,30.1806,-95.7092
77354,Magnolia,TX,Montgomery,30.2333,-95.5502
77355,Magnolia,TX,Montgomery,30.1598,-95.7402
77356,Montgomery,TX,Montgomery,30.4411,-95.7097
77357,New Caney,TX,Montgomery,30.1579,-95.198
77362,Pinehurst,TX,Montgomery,30.1581,-95.6814
77365,Porter,TX,Montgomery,30.1237,-95.2686
77372,Splendora,TX,Montgomery,30.2326,-95.1993
77378,Willis,TX,Montgomery,30.4441,-95.4506
77380,Spring,TX,Montgomery,30.1441,-95.4703
77381,Spring,TX,Montgomery,30.1716,-95.4985
77384,Conroe,TX,Montgomery,30.2257,-95.4924
77385,Conroe,TX,Montgomery,30.1877,-95.4288
77386,Spring,TX,Montgomery,30.1288,-95.4239
77387,Spring,TX,Montgomery,30.3784,-95.557
77393,Spring,TX,Montgomery,30.329,-95.4635
79013,Cactus,TX,Moore,36.0412,-102.0008
79029,Dumas,TX,Moore,35.8823,-101.968
79058,Masterson,TX,Moore,35.8378,-101.8928
79086,Sunray,TX,Moore,36.0097,-101.8123
75568,Naples,TX,Morris,33.1912,-94.6891
75571,Omaha,TX,Morris,33.1808,-94.7639
75636,Cason,TX,Morris,33.024,-94.8249
75638,Daingerfield,TX,Morris,33.0313,-94.7359
75668,Lone Star,TX,Morris,32.9252,-94.7049
79234,Flomot,TX,Motley,34.2321,-101.0038
79244,Matador,TX,Motley,34.0525,-100.8361
79256,Roaring Springs,TX,Motley,33.8977,-100.8528
75760,Cushing,TX,Nacogdoches,31.7978,-94.8539
75788,Sacul,TX,Nacogdoches,31.8254,-94.9189
75937,Chireno,TX,Nacogdoches,31.5119,-94.4302
75943,Douglass,TX,Nacogdoches,31.6578,-94.8696
75944,Etoile,TX,Nacogdoches,31.3601,-94.4064
75946,Garrison,TX,Nacogdoches,31.8111,-94.5266
75958,Martinsville,TX,Nacogdoches,31.5342,-94.639
75961,Nacogdoches,TX,Nacogdoches,31.6645,-94.5784
75962,Nacogdoches,TX,Nacogdoches,31.6995,-94.6074
75963,Nacogdoches,TX,Nacogdoches,31.6046,-94.6641
75964,Nacogdoches,TX,Nacogdoches,31.6737,-94.6932
75965,Nacogdoches,TX,Nacogdoches,31.7195,-94.6168
75978,Woden,TX,Nacogdoches,31.5037,-94.525
75102,Barry,TX,Navarro,32.1014,-96.6251
75105,Chatfield,TX,Navarro,32.2954,-96.3887
75109,Corsicana,TX,Navarro,31.9937,-96.4199
75110,Corsicana,TX,Navarro,32.0868,-96.4762
75144,Kerens,TX,Navarro,32.1275,-96.2298
75151,Corsicana,TX,Navarro,32.0624,-96.4735
75153,Powell,TX,Navarro,32.1196,-96.3327
76626,Blooming Grove,TX,Navarro,32.0758,-96.701
76639,Dawson,TX,Navarro,31.8974,-96.7085
76641,Frost,TX,Navarro,32.0275,-96.7684
76679,Purdon,TX,Navarro,31.9483,-96.5856
76681,Richland,TX,Navarro,31.9018,-96.4373
75928,Bon Wier,TX,Newton,30.6876,-93.7665
75932,Burkeville,TX,Newton,31.0099,-93.6585
75933,Call,TX,Newton,30.5741,-93.8334
75966,Newton,TX,Newton,30.8351,-93.7497
75977,Wiergate,TX,Newton,31.0414,-93.8039
77614,Deweyville,TX,Newton,30.2894,-93.7488
79506,Blackwell,TX,Nolan,32.082,-100.3111
79535,Maryneal,TX,Nolan,32.2026,-100.4972
79537,Nolan,TX,Nolan,32.2793,-100.2671
79545,Roscoe,TX,Nolan,32.4276,-100.5391
79556,Sweetwater,TX,Nolan,32.4726,-100.3979
78330,Agua Dulce,TX,Nueces,27.781,-97.8551
78339,Banquete,TX,Nueces,27.8045,-97.8087
78343,Bishop,TX,Nueces,27.5886,-97.783
78347,Chapman Ranch,TX,Nueces,27.5988,-97.462
78351,Driscoll,TX,Nueces,27.6868,-97.7427
78373,Port Aransas,TX,Nueces,27.7707,-97.1051
78380,Robstown,TX,Nueces,27.7984,-97.6995
78401,Corpus Christi,TX,Nueces,27.7941,-97.403
78402,Corpus Christi,TX,Nueces,27.8262,-97.3857
78403,Corpus Christi,TX,Nueces,27.777,-97.4632
78404,Corpus Christi,TX,Nueces,27.7683,-97.4013
78405,Corpus Christi,TX,Nueces,27.7762,-97.4271
78406,Corpus Christi,TX,Nueces,27.7684,-97.5144
78407,Corpus Christi,TX,Nueces,27.8042,-97.4356
78408,Corpus Christi,TX,Nueces,27.7945,-97.4382
78409,Corpus Christi,TX,Nueces,27.8146,-97.527
78410,Corpus Christi,TX,Nueces,27.8458,-97.596
78411,Corpus Christi,TX,Nueces,27.7311,-97.3877
78412,Corpus Christi,TX,Nueces,27.7061,-97.3537
78413,Corpus Christi,TX,Nueces,27.691,-97.3983
78414,Corpus Christi,TX,Nueces,27.677,-97.365
78415,Corpus Christi,TX,Nueces,27.7262,-97.4078
78416,Corpus Christi,TX,Nueces,27.7536,-97.4347
78417,Corpus Christi,TX,Nueces,27.729,-97.4494
78418,Corpus Christi,TX,Nueces,27.6349,-97.3103
78419,Corpus Christi,TX,Nueces,27.7236,-97.3809
78426,Corpus Christi,TX,Nueces,27.777,-97.4632
78427,Corpus Christi,TX,Nueces,27.777,-97.4632
78460,Corpus Christi,TX,Nueces,27.8899,-97.8797
78461,Corpus Christi,TX,Nueces,27.777,-97.4632
78463,Corpus Christi,TX,Nueces,27.777,-97.4632
78465,Corpus Christi,TX,Nueces,27.777,-97.4632
78466,Corpus Christi,TX,Nueces,27.777,-97.4632
78467,Corpus Christi,TX,Nueces,27.777,-97.4632
78468,Corpus Christi,TX,Nueces,27.777,-97.4632
78469,Corpus Christi,TX,Nueces,27.777,-97.4632
78470,Corpus Christi,TX,Nueces,27.777,-97.4632
78471,Corpus Christi,TX,Nueces,27.777,-97.4632
78472,Corpus Christi,TX,Nueces,27.7402,-97.5792
78473,Corpus Christi,TX,Nueces,27.777,-97.4632
78474,Corpus Christi,TX,Nueces,27.777,-97.4632
78475,Corpus Christi,TX,Nueces,27.777,-97.4632
78476,Corpus Christi,TX,Nueces,27.777,-97.4632
78477,Corpus Christi,TX,Nueces,27.777,-97.4632
78478,Corpus Christi,TX,Nueces,27.777,-97.4632
78480,Corpus Christi,TX,Nueces,27.777,-97.4632
79033,Farnsworth,TX,Ochiltree,36.2963,-100.9843
79070,Perryton,TX,Ochiltree,36.3748,-100.8156
79093,Waka,TX,Ochiltree,36.2716,-101.0443
79001,Adrian,TX,Oldham,35.2758,-102.697
79010,Boys Ranch,TX,Oldham,35.4471,-102.1721
79092,Vega,TX,Oldham,35.2241,-102.4214
79098,Wildorado,TX,Oldham,35.1916,-102.2118
77611,Bridge City,TX,Orange,30.0192,-93.8326
77626,Mauriceville,TX,Orange,30.204,-93.8866
77630,Orange,TX,Orange,30.0709,-93.8659
77631,Orange,TX,Orange,30.0548,-93.9031
77632,Orange,TX,Orange,30.1775,-93.8409
77639,Orangefield,TX,Orange,30.0631,-93.8599
77662,Vidor,TX,Orange,30.1502,-94.0008
77670,Vidor,TX,Orange,30.0548,-93.9031
76067,Mineral Wells,TX,Palo Pinto,32.8103,-98.0631
76068,Mineral Wells,TX,Palo Pinto,32.7598,-98.3162
76449,Graford,TX,Palo Pinto,32.9242,-98.337
76453,Gordon,TX,Palo Pinto,32.5478,-98.3632
76463,Mingus,TX,Palo Pinto,32.5381,-98.4219
76472,Santo,TX,Palo Pinto,32.5979,-98.1797
76475,Strawn,TX,Palo Pinto,32.5945,-98.4995
76484,Palo Pinto,TX,Palo Pinto,32.7048,-98.3469
75631,Beckville,TX,Panola,32.2452,-94.4555
75633,Carthage,TX,Panola,32.1544,-94.3527
75637,Clayton,TX,Panola,32.1027,-94.4935
75639,De Berry,TX,Panola,32.2543,-94.1356
75643,Gary,TX,Panola,32.0334,-94.38
75669,Long Branch,TX,Panola,32.0449,-94.5381
75685,Panola,TX,Panola,32.1838,-94.3087
76008,Aledo,TX,Parker,32.7004,-97.6039
76066,Millsap,TX,Parker,32.7457,-97.9561
76082,Springtown,TX,Parker,32.966,-97.635
76085,Weatherford,TX,Parker,32.7676,-97.7516
76086,Weatherford,TX,Parker,32.7841,-97.7386
76087,Weatherford,TX,Parker,32.7495,-97.6894
76088,Weatherford,TX,Parker,32.8478,-97.8606
76098,Azle,TX,Parker,32.8957,-97.5636
76439,Dennis,TX,Parker,32.6325,-97.9575
76485,Peaster,TX,Parker,32.7793,-97.8055
76487,Poolville,TX,Parker,32.968,-97.8472
76490,Whitt,TX,Parker,32.9555,-98.021
79009,Bovina,TX,Parmer,34.4815,-102.8061
79035,Friona,TX,Parmer,34.6274,-102.7844
79053,Lazbuddie,TX,Parmer,34.3847,-102.587
79325,Farwell,TX,Parmer,34.386,-102.9901
79730,Coyanosa,TX,Pecos,31.2295,-103.0538
79735,Fort Stockton,TX,Pecos,30.8908,-102.8799
79740,Girvin,TX,Pecos,31.0473,-102.4592
79743,Imperial,TX,Pecos,31.2373,-102.7109
79744,Iraan,TX,Pecos,30.9156,-101.9152
79781,Sheffield,TX,Pecos,30.6935,-101.86
75934,Camden,TX,Polk,30.9,-94.7547
75939,Corrigan,TX,Polk,31.0408,-94.8124
75960,Moscow,TX,Polk,30.9179,-94.8544
77326,Ace,TX,Polk,30.5209,-94.8221
77332,Dallardsville,TX,Polk,30.8179,-94.8691
77335,Goodrich,TX,Polk,30.6079,-94.9592
77350,Leggett,TX,Polk,30.8568,-94.8561
77351,Livingston,TX,Polk,30.6829,-94.8976
77360,Onalaska,TX,Polk,30.8225,-95.1056
77399,Livingston,TX,Polk,30.8179,-94.8691
79012,Bushland,TX,Potter,35.2664,-102.0978
79101,Amarillo,TX,Potter,35.2032,-101.8421
